facility_id,dynamic,horizon,level,method,PICP,MPIW,Winkler,n_test,n_cal,picp_ci_lo,picp_ci_hi,n_crossings_cal,n_crossings_test
7,True,y_t+15min,0.95,CQR,0.8798029556650246,52.79522139636196,93.7742390469064,1015,760,,,0.0,0.0
7,True,y_t+15min,0.95,ACQR,0.9270935960591132,64.34376282982375,87.00857097037105,1015,760,,,0.0,0.0
7,True,y_t+30min,0.8,split-CP,0.6264822134387352,41.04198677248678,117.77628636592172,1012,754,,,,
7,True,y_t+30min,0.8,ACI,0.7776679841897233,73.3097712661713,112.69466827813308,1012,754,,,,
7,True,y_t+30min,0.85,split-CP,0.6758893280632411,48.25494047619054,133.77732062714676,1012,754,,,,
7,True,y_t+30min,0.85,ACI,0.8211462450592886,82.76432069156168,124.30317190158898,1012,754,,,,
7,True,y_t+30min,0.9,split-CP,0.775691699604743,61.90343386243381,153.6105974238605,1012,754,0.7113095238095238,0.8273809523809523,,
7,True,y_t+30min,0.9,ACI,0.8685770750988142,98.31047560649236,147.35646714510756,1012,754,0.8353174603174603,0.8908730158730159,,
7,True,y_t+30min,0.95,split-CP,0.866600790513834,83.8078571428572,190.2220256559342,1012,754,,,,
7,True,y_t+30min,0.95,ACI,0.91600790513834,119.96709620876048,172.6299325518284,1012,754,,,,
7,True,y_t+30min,0.9,CQR,0.7924901185770751,66.25835505218912,124.66734772419558,1012,754,0.7331349206349206,0.8363095238095238,0.0,0.0
7,True,y_t+30min,0.9,ACQR,0.8725296442687747,85.41629842975449,116.70229154082884,1012,754,0.8392857142857143,0.8958333333333334,0.0,0.0
7,True,y_t+30min,0.95,CQR,0.8735177865612648,83.90147801087753,157.4119785715549,1012,754,,,0.0,0.0
7,True,y_t+30min,0.95,ACQR,0.91699604743083,99.6023621352251,146.14904250510224,1012,754,,,0.0,0.0
8,True,y_t+5min,0.8,split-CP,0.7974434611602753,8.487573637058894,33.23486723842821,1017,764,,,,
8,True,y_t+5min,0.8,ACI,0.7974434611602753,9.978476979078131,14.110863702755417,1017,764,,,,
8,True,y_t+5min,0.85,split-CP,0.8072763028515241,12.274952790003804,39.522443932642425,1017,764,,,,
8,True,y_t+5min,0.85,ACI,0.8475909537856441,10.65690084502609,15.186547851211934,1017,764,,,,
8,True,y_t+5min,0.9,split-CP,0.8377581120943953,16.01600143070448,49.34036492328823,1017,764,0.7232142857142857,0.9305555555555556,,
8,True,y_t+5min,0.9,ACI,0.8977384464110127,11.49759368903248,17.27723450416985,1017,764,0.8670138888888888,0.9276289682539676,,
8,True,y_t+5min,0.95,split-CP,0.9547689282202556,35.3568065284346,43.97641711668824,1017,764,,,,
8,True,y_t+5min,0.95,ACI,0.9498525073746312,14.992637372105657,24.57760678104261,1017,764,,,,
8,True,y_t+5min,0.9,CQR,0.8711897738446411,6.105262044131411,10.33702663999074,1017,764,0.7837301587301587,0.9484126984126984,0.0,0.0
8,True,y_t+5min,0.9,ACQR,0.9016715830875124,5.719555139160823,9.994914443881964,1017,764,0.8700396825396826,0.9275793650793652,0.0,0.0
8,True,y_t+5min,0.95,CQR,0.9823008849557522,7.56420271832067,15.728748233853192,1017,764,,,0.0,0.0
8,True,y_t+5min,0.95,ACQR,0.9567354965585054,6.7778722779462495,15.068741706095956,1017,764,,,0.0,0.0
8,True,y_t+15min,0.8,split-CP,0.8157635467980295,31.80565985742955,70.12135871321709,1015,760,,,,
8,True,y_t+15min,0.8,ACI,0.7970443349753694,23.16922121093648,34.13413770818672,1015,760,,,,
8,True,y_t+15min,0.85,split-CP,0.8167487684729065,32.172470784789006,82.74208312525522,1015,760,,,,
8,True,y_t+15min,0.85,ACI,0.8472906403940886,25.11148788868038,36.42726915035491,1015,760,,,,
8,True,y_t+15min,0.9,split-CP,0.8660098522167488,56.776428312091134,87.73966343602577,1015,760,0.7628968253968254,0.949404761904762,,
8,True,y_t+15min,0.9,ACI,0.8975369458128079,28.90417378736936,44.03410934396748,1015,760,0.8650793650793651,0.9345238095238096,,
8,True,y_t+15min,0.95,split-CP,0.994088669950739,79.32239804910472,92.84747345244612,1015,760,,,,
8,True,y_t+15min,0.95,ACI,0.9477832512315272,38.72470325996299,60.70065637070918,1015,760,,,,
8,True,y_t+15min,0.9,CQR,0.8955665024630541,18.967327709414924,29.97921984794884,1015,760,0.8035714285714286,0.9663194444444436,0.0,0.0
8,True,y_t+15min,0.9,ACQR,0.8916256157635468,18.07056304400925,29.1139870044918,1015,760,0.8452380952380952,0.9285714285714286,0.0,0.0
8,True,y_t+15min,0.95,CQR,0.994088669950739,22.40925132410781,43.19592675288721,1015,760,,,0.0,0.0
8,True,y_t+15min,0.95,ACQR,0.9142857142857144,22.50270383392263,43.76532587625922,1015,760,,,0.0,0.0
8,True,y_t+30min,0.8,split-CP,0.8300395256916996,64.78256591008532,85.66384578655305,1012,754,,,,
8,True,y_t+30min,0.8,ACI,0.7895256916996047,38.22866154597684,55.838461391857344,1012,754,,,,
8,True,y_t+30min,0.85,split-CP,0.8300395256916996,64.80066263823642,92.61844877714256,1012,754,,,,
8,True,y_t+30min,0.85,ACI,0.8399209486166008,42.63309571719565,64.44160496485446,1012,754,,,,
8,True,y_t+30min,0.9,split-CP,0.9881422924901184,96.66155313089598,106.7822983095168,1012,754,0.9761904761904762,1.0,,
8,True,y_t+30min,0.9,ACI,0.8913043478260869,47.1400828635102,74.7623244780894,1012,754,0.8541666666666666,0.9315476190476192,,
8,True,y_t+30min,0.95,split-CP,0.9881422924901184,102.12071815065885,120.698462978068,1012,754,,,,
8,True,y_t+30min,0.95,ACI,0.9407114624505928,58.46774678153449,98.41754353334548,1012,754,,,,
8,True,y_t+30min,0.9,CQR,0.8982213438735178,26.36067442674046,48.791754930132775,1012,754,0.8194444444444444,0.9603174603174603,0.0,0.0
8,True,y_t+30min,0.9,ACQR,0.8695652173913043,27.67852542218054,50.06682513018521,1012,754,0.8244047619047619,0.9077380952380952,0.0,0.0
8,True,y_t+30min,0.95,CQR,0.9436758893280632,37.78601166453288,72.19562027536664,1012,754,,,0.0,0.0
8,True,y_t+30min,0.95,ACQR,0.900197628458498,41.07145812340361,76.00022670229266,1012,754,,,0.0,0.0
9,True,y_t+5min,0.8,split-CP,0.7010816125860374,2.095793650793439,6.439489671259697,1017,764,,,,
9,True,y_t+5min,0.8,ACI,0.7915437561455261,2.937151334007784,4.359593298249144,1017,764,,,,
9,True,y_t+5min,0.85,split-CP,0.7561455260570304,2.652145502645453,7.442878147096642,1017,764,,,,
9,True,y_t+5min,0.85,ACI,0.8377581120943953,3.3035358481334414,4.844517266474718,1017,764,,,,
9,True,y_t+5min,0.9,split-CP,0.8092428711897739,3.332997354497365,9.023893076005187,1017,764,0.7400793650793651,0.8829365079365079,,
9,True,y_t+5min,0.9,ACI,0.8859390363815143,3.961738150810917,5.72335247497688,1017,764,0.8531746031746031,0.9156746031746033,,
9,True,y_t+5min,0.95,split-CP,0.8692232055063913,4.502814814814883,12.112502348956522,1017,764,,,,
9,True,y_t+5min,0.95,ACI,0.9321533923303836,5.098878513325429,7.252740001267539,1017,764,,,,
9,True,y_t+5min,0.9,CQR,0.8662733529990168,3.319757678687058,6.318577335198268,1017,764,0.8273809523809523,0.9097222222222222,0.0,0.0
9,True,y_t+5min,0.9,ACQR,0.8908554572271387,3.800607378579649,5.24068892956263,1017,764,0.8660714285714286,0.9107142857142856,0.0,0.0
9,True,y_t+5min,0.95,CQR,0.9360865290068828,4.286467723457316,7.193266354286135,1017,764,,,3.0,1.0
9,True,y_t+5min,0.95,ACQR,0.9419862340216324,4.40004623231682,6.477451905504325,1017,764,,,3.0,1.0
9,True,y_t+15min,0.8,split-CP,0.6935960591133005,4.54867724867745,14.586970821278593,1015,760,,,,
9,True,y_t+15min,0.8,ACI,0.7704433497536946,6.9364088005317015,10.674745363439678,1015,760,,,,
9,True,y_t+15min,0.85,split-CP,0.7438423645320197,5.707384920634468,16.91798964802486,1015,760,,,,
9,True,y_t+15min,0.85,ACI,0.81871921182266,7.71574256415906,12.229982787172672,1015,760,,,,
9,True,y_t+15min,0.9,split-CP,0.787192118226601,6.781571428571624,21.11459201325928,1015,760,0.7113095238095238,0.8680555555555556,,
9,True,y_t+15min,0.9,ACI,0.8669950738916257,9.11811874101086,14.36732677727305,1015,760,0.8263888888888888,0.9057539682539684,,
9,True,y_t+15min,0.95,split-CP,0.8344827586206897,8.36858333333339,31.0434496839138,1015,760,,,,
9,True,y_t+15min,0.95,ACI,0.9182266009852216,11.634782986444304,18.81361882074315,1015,760,,,,
9,True,y_t+15min,0.9,CQR,0.8266009852216749,6.822321766711271,17.193908204239374,1015,760,0.7628968253968254,0.8888888888888888,0.0,0.0
9,True,y_t+15min,0.9,ACQR,0.8699507389162562,9.02768648009104,13.40534310322604,1015,760,0.8373015873015873,0.8988095238095238,0.0,0.0
9,True,y_t+15min,0.95,CQR,0.8886699507389163,9.050973756589448,22.624112310838218,1015,760,,,0.0,6.0
9,True,y_t+15min,0.95,ACQR,0.9192118226600984,10.87844060481394,16.73169014248452,1015,760,,,0.0,6.0
9,True,y_t+30min,0.8,split-CP,0.6709486166007905,7.34318650793648,26.16113095850008,1012,754,,,,
9,True,y_t+30min,0.8,ACI,0.7608695652173914,12.292146953957932,19.56363956968248,1012,754,,,,
9,True,y_t+30min,0.85,split-CP,0.7065217391304348,8.940000000000055,30.69249226204321,1012,754,,,,
9,True,y_t+30min,0.85,ACI,0.8043478260869565,13.828457970205251,22.05373917154209,1012,754,,,,
9,True,y_t+30min,0.9,split-CP,0.7628458498023716,11.338864417989498,37.65697140552682,1012,754,0.6716269841269841,0.8581349206349206,,
9,True,y_t+30min,0.9,ACI,0.849802371541502,15.390627064408598,26.05584549093582,1012,754,0.8005952380952381,0.8948412698412699,,
9,True,y_t+30min,0.95,split-CP,0.8201581027667985,14.770203703703372,52.943762922144,1012,754,,,,
9,True,y_t+30min,0.95,ACI,0.9061264822134388,19.097876742526868,33.870115464371686,1012,754,,,,
9,True,y_t+30min,0.9,CQR,0.8231225296442688,11.497278659252157,34.868296255045166,1012,754,0.7450396825396826,0.9027777777777778,4.0,1.0
9,True,y_t+30min,0.9,ACQR,0.8517786561264822,15.520014132654673,24.679644233598523,1012,754,0.8065476190476191,0.8898809523809523,4.0,1.0
9,True,y_t+30min,0.95,CQR,0.8310276679841897,11.959475858366613,52.30567703658574,1012,754,,,5.0,20.0
9,True,y_t+30min,0.95,ACQR,0.8972332015810277,18.753600768158137,32.67487636734083,1012,754,,,5.0,20.0
10,False,y_t+5min,0.8,split-CP,0.9026548672566372,1.5457063492063488,1.957750500746568,1017,764,,,,
10,False,y_t+5min,0.8,ACI,0.7954768928220256,0.8622749332771453,1.5983212074625546,1017,764,,,,
10,False,y_t+5min,0.85,split-CP,0.9174041297935104,1.8033571428571376,2.200538741743099,1017,764,,,,
10,False,y_t+5min,0.85,ACI,0.8466076696165191,1.1166950414384036,1.918009650752031,1017,764,,,,
10,False,y_t+5min,0.9,split-CP,0.9587020648967552,2.230785714285716,2.5803507411049216,1017,764,0.941468253968254,0.9742063492063492,,
10,False,y_t+5min,0.9,ACI,0.895771878072763,1.3893003725034203,2.178808613361219,1017,764,0.875,0.9146825396825397,,
10,False,y_t+5min,0.95,split-CP,0.992133726647001,3.1315833333333383,3.43632617070646,1017,764,,,,
10,False,y_t+5min,0.95,ACI,0.9419862340216324,1.955016347749632,2.870051465041386,1017,764,,,,
10,False,y_t+5min,0.9,CQR,0.9262536873156342,1.4296840597839324,1.9855435687657528,1017,764,0.9077380952380952,0.945436507936508,0.0,4.0
10,False,y_t+5min,0.9,ACQR,0.8967551622418879,1.2259052323181925,1.9508256906147348,1017,764,0.8809523809523809,0.9126984126984128,0.0,4.0
10,False,y_t+5min,0.95,CQR,0.9724680432645034,2.378879170699642,2.7821258668463527,1017,764,,,0.0,1.0
10,False,y_t+5min,0.95,ACQR,0.943952802359882,2.105721510774792,2.796061634001341,1017,764,,,0.0,1.0
10,False,y_t+15min,0.8,split-CP,0.9320197044334976,3.4906507936508007,3.9526895870504286,1015,760,,,,
10,False,y_t+15min,0.8,ACI,0.7881773399014779,2.0243082946518904,3.3950685526387487,1015,760,,,,
10,False,y_t+15min,0.85,split-CP,0.9517241379310344,3.819309523809522,4.305850340530963,1015,760,,,,
10,False,y_t+15min,0.85,ACI,0.8344827586206897,2.4341553917073617,3.8604288013847112,1015,760,,,,
10,False,y_t+15min,0.9,split-CP,0.9793103448275862,4.836472222222221,5.265397047533745,1015,760,0.9662698412698412,0.992063492063492,,
10,False,y_t+15min,0.9,ACI,0.8827586206896552,3.046473439414079,4.399353955814298,1015,760,0.8561011904761903,0.9067460317460316,,
10,False,y_t+15min,0.95,split-CP,0.994088669950739,6.735146825396825,7.175411517829004,1015,760,,,,
10,False,y_t+15min,0.95,ACI,0.9339901477832512,3.818257153164296,5.712068849769096,1015,760,,,,
10,False,y_t+15min,0.9,CQR,0.9625615763546798,3.3559448051461978,3.81614883080612,1015,760,0.9503968253968254,0.9761904761904762,1.0,4.0
10,False,y_t+15min,0.9,ACQR,0.8886699507389163,2.870408428361687,3.89046020791653,1015,760,0.8690476190476191,0.9087301587301588,1.0,4.0
10,False,y_t+15min,0.95,CQR,0.9901477832512317,5.074974771072449,5.369614289096034,1015,760,,,0.0,0.0
10,False,y_t+15min,0.95,ACQR,0.9310344827586208,3.789927035444981,5.154503235144161,1015,760,,,0.0,0.0
10,False,y_t+30min,0.8,split-CP,0.9466403162055336,5.3128571428571405,5.77695378878185,1012,754,,,,
10,False,y_t+30min,0.8,ACI,0.7845849802371542,2.991627512732568,4.927170105054796,1012,754,,,,
10,False,y_t+30min,0.85,split-CP,0.9644268774703556,6.148825396825401,6.52916214389963,1012,754,,,,
10,False,y_t+30min,0.85,ACI,0.8280632411067194,3.570453038564277,5.507721413366202,1012,754,,,,
10,False,y_t+30min,0.9,split-CP,0.9920948616600792,8.09086507936508,8.337760710816049,1012,754,0.9811507936507936,0.9990079365079364,,
10,False,y_t+30min,0.9,ACI,0.8794466403162056,4.454569055379975,6.340127688565023,1012,754,0.8472222222222222,0.9077380952380952,,
10,False,y_t+30min,0.95,split-CP,0.9940711462450592,10.326412698412696,10.548621745404352,1012,754,,,,
10,False,y_t+30min,0.95,ACI,0.9258893280632412,5.34418668373961,7.823357826514998,1012,754,,,,
10,False,y_t+30min,0.9,CQR,0.9762845849802372,5.304784622294967,5.61921344302148,1012,754,0.9632936507936508,0.9900793650793652,0.0,0.0
10,False,y_t+30min,0.9,ACQR,0.8695652173913043,3.952705180233366,5.381846424173324,1012,754,0.8382936507936508,0.8988095238095238,0.0,0.0
10,False,y_t+30min,0.95,CQR,0.9960474308300395,8.489317414803754,8.60824574122305,1012,754,,,0.0,0.0
10,False,y_t+30min,0.95,ACQR,0.9199604743083004,4.841011543982076,7.183635440796996,1012,754,,,0.0,0.0
11,True,y_t+5min,0.8,split-CP,0.8387413962635202,2.411637438674796,4.106730689273216,1017,764,,,,
11,True,y_t+5min,0.8,ACI,0.7944936086529006,2.0005945302512407,3.4852058220331323,1017,764,,,,
11,True,y_t+5min,0.85,split-CP,0.9006882989183874,3.133631771134107,4.72428227186491,1017,764,,,,
11,True,y_t+5min,0.85,ACI,0.8436578171091446,2.456535960875317,4.002669777227094,1017,764,,,,
11,True,y_t+5min,0.9,split-CP,0.9301868239921336,3.968938983055255,5.590938559282955,1017,764,0.9047619047619048,0.9623015873015872,,
11,True,y_t+5min,0.9,ACI,0.8938053097345132,2.88390460736503,4.691482999328869,1017,764,0.8690476190476191,0.9186507936507936,,
11,True,y_t+5min,0.95,split-CP,0.9557522123893806,4.914412273753595,6.962236061095574,1017,764,,,,
11,True,y_t+5min,0.95,ACI,0.9429695181907572,3.850147495522249,5.530802464938279,1017,764,,,,
11,True,y_t+5min,0.9,CQR,0.895771878072763,2.61528531430628,4.53933684004073,1017,764,0.871031746031746,0.9226190476190476,0.0,0.0
11,True,y_t+5min,0.9,ACQR,0.895771878072763,2.779032968663236,4.145359194659207,1017,764,0.8759920634920635,0.9146825396825397,0.0,0.0
11,True,y_t+5min,0.95,CQR,0.9410029498525072,3.4452309372232093,5.5293054046209775,1017,764,,,0.0,0.0
11,True,y_t+5min,0.95,ACQR,0.9459193706981318,3.780346465311836,5.136023901097243,1017,764,,,0.0,0.0
11,True,y_t+15min,0.8,split-CP,0.8561576354679803,4.485262568743975,8.446207267313056,1015,760,,,,
11,True,y_t+15min,0.8,ACI,0.7881773399014779,4.03494502713579,7.430910935338153,1015,760,,,,
11,True,y_t+15min,0.85,split-CP,0.8916256157635468,5.619001137696454,9.851727239120422,1015,760,,,,
11,True,y_t+15min,0.85,ACI,0.8364532019704434,4.731398572418277,8.735889897428486,1015,760,,,,
11,True,y_t+15min,0.9,split-CP,0.916256157635468,6.831176706544692,11.930219295227673,1015,760,0.8809523809523809,0.953373015873016,,
11,True,y_t+15min,0.9,ACI,0.8827586206896552,5.574192798858684,9.976448681819004,1015,760,0.8492063492063492,0.9136904761904762,,
11,True,y_t+15min,0.95,split-CP,0.9448275862068966,9.500773490239006,15.64376600985221,1015,760,,,,
11,True,y_t+15min,0.95,ACI,0.9359605911330048,7.035279151905383,12.827597654785457,1015,760,,,,
11,True,y_t+15min,0.9,CQR,0.916256157635468,5.446614041686219,10.10833767057918,1015,760,0.8819444444444444,0.9474206349206348,0.0,0.0
11,True,y_t+15min,0.9,ACQR,0.8837438423645321,5.852203759427921,10.162109944440704,1015,760,0.8571428571428571,0.9077380952380952,0.0,0.0
11,True,y_t+15min,0.95,CQR,0.9477832512315272,7.350571184527627,13.389300340935842,1015,760,,,0.0,0.0
11,True,y_t+15min,0.95,ACQR,0.9320197044334976,7.476102055772132,12.897039291757263,1015,760,,,0.0,0.0
11,True,y_t+30min,0.8,split-CP,0.8142292490118577,6.522735339184592,14.373580700459131,1012,754,,,,
11,True,y_t+30min,0.8,ACI,0.7707509881422925,6.841615088439994,14.108710939971132,1012,754,,,,
11,True,y_t+30min,0.85,split-CP,0.8695652173913043,8.2983920963264,16.74471362375899,1012,754,,,,
11,True,y_t+30min,0.85,ACI,0.8191699604743083,7.927979430755676,16.723850463910622,1012,754,,,,
11,True,y_t+30min,0.9,split-CP,0.9071146245059288,10.13076440834409,20.535765496876472,1012,754,0.8670634920634921,0.9503968253968254,,
11,True,y_t+30min,0.9,ACI,0.8636363636363636,9.758249685063594,20.062642397261666,1012,754,0.8253968253968254,0.8998015873015873,,
11,True,y_t+30min,0.95,split-CP,0.9486166007905138,15.225229689300424,28.395700391490305,1012,754,,,,
11,True,y_t+30min,0.95,ACI,0.9130434782608696,12.572367069191706,29.33290450066648,1012,754,,,,
11,True,y_t+30min,0.9,CQR,0.8952569169960475,7.925972384509349,18.344102572660912,1012,754,0.8531746031746031,0.933531746031746,0.0,1.0
11,True,y_t+30min,0.9,ACQR,0.8646245059288538,10.051087178995996,19.574595037474403,1012,754,0.8283730158730159,0.8948412698412699,0.0,1.0
11,True,y_t+30min,0.95,CQR,0.9347826086956522,11.017662397830602,24.799095911182945,1012,754,,,2.0,4.0
11,True,y_t+30min,0.95,ACQR,0.9100790513833992,13.337598368286098,29.078351501613184,1012,754,,,2.0,4.0
12,True,y_t+5min,0.8,split-CP,0.7590953785644051,4.379015873015874,9.887318046551576,1017,764,,,,
12,True,y_t+5min,0.8,ACI,0.7925270403146509,4.890737412338197,7.760048611490847,1017,764,,,,
12,True,y_t+5min,0.85,split-CP,0.8092428711897739,5.461473544973558,11.25743677466178,1017,764,,,,
12,True,y_t+5min,0.85,ACI,0.8416912487708947,6.005384846725802,9.007102320955568,1017,764,,,,
12,True,y_t+5min,0.9,split-CP,0.8574237954768928,6.591539682539691,13.423027104400756,1017,764,0.814484126984127,0.9077380952380952,,
12,True,y_t+5min,0.9,ACI,0.8918387413962635,7.227282321315016,10.578354835966678,1017,764,0.8670634920634921,0.9186507936507936,,
12,True,y_t+5min,0.95,split-CP,0.9134709931170109,8.76613227513235,17.539214246695007,1017,764,,,,
12,True,y_t+5min,0.95,ACI,0.9410029498525072,9.275169595763504,13.42258865927401,1017,764,,,,
12,True,y_t+5min,0.9,CQR,0.8780727630285152,5.239209579007165,9.846127239532974,1017,764,0.8541666666666666,0.9136904761904762,0.0,0.0
12,True,y_t+5min,0.9,ACQR,0.8938053097345132,6.029683762452554,8.763186070281241,1017,764,0.878968253968254,0.9107142857142856,0.0,0.0
12,True,y_t+5min,0.95,CQR,0.935103244837758,7.549467877922682,12.481593669498723,1017,764,,,6.0,2.0
12,True,y_t+5min,0.95,ACQR,0.9429695181907572,8.586519434457141,11.603999351138096,1017,764,,,6.0,2.0
12,True,y_t+15min,0.8,split-CP,0.7556650246305419,9.476698412698452,22.978439893029787,1015,760,,,,
12,True,y_t+15min,0.8,ACI,0.7812807881773399,10.878620112244992,18.10769293820575,1015,760,,,,
12,True,y_t+15min,0.85,split-CP,0.7980295566502463,11.621623015873013,26.457024868110665,1015,760,,,,
12,True,y_t+15min,0.85,ACI,0.8295566502463054,12.548086653011282,20.88840348505718,1015,760,,,,
12,True,y_t+15min,0.9,split-CP,0.8334975369458129,13.80213888888892,32.05158695924581,1015,760,0.7827380952380952,0.8988095238095238,,
12,True,y_t+15min,0.9,ACI,0.8758620689655172,15.127735243483029,24.74880043982655,1015,760,0.8452380952380952,0.9097222222222222,,
12,True,y_t+15min,0.95,split-CP,0.8935960591133005,18.22948015873009,42.90874244142106,1015,760,,,,
12,True,y_t+15min,0.95,ACI,0.9241379310344828,19.366486363663707,32.088291954168795,1015,760,,,,
12,True,y_t+15min,0.9,CQR,0.8729064039408867,11.440122955769128,21.79118684073218,1015,760,0.8412698412698413,0.91765873015873,6.0,4.0
12,True,y_t+15min,0.9,ACQR,0.8817733990147784,14.057500463874764,20.77927722145589,1015,760,0.8630952380952381,0.9047619047619048,6.0,4.0
12,True,y_t+15min,0.95,CQR,0.9270935960591132,15.38179809472648,28.97341521206961,1015,760,,,0.0,0.0
12,True,y_t+15min,0.95,ACQR,0.9251231527093596,18.505205467839573,27.80170499878829,1015,760,,,0.0,0.0
12,True,y_t+30min,0.8,split-CP,0.7470355731225297,15.092047619047662,38.91801750621428,1012,754,,,,
12,True,y_t+30min,0.8,ACI,0.7618577075098815,18.50583291887017,30.73652233427239,1012,754,,,,
12,True,y_t+30min,0.85,split-CP,0.7776679841897233,17.21563888888886,45.60500251442498,1012,754,,,,
12,True,y_t+30min,0.85,ACI,0.8092885375494071,20.72831915049312,34.463865333348366,1012,754,,,,
12,True,y_t+30min,0.9,split-CP,0.8330039525691699,21.667550264550243,55.48581703424979,1012,754,0.7738095238095238,0.9077380952380952,,
12,True,y_t+30min,0.9,ACI,0.8616600790513834,22.77300196043837,39.957827074196736,1012,754,0.8244047619047619,0.9047619047619048,,
12,True,y_t+30min,0.95,split-CP,0.8853754940711462,27.88965079365073,77.94603705041737,1012,754,,,,
12,True,y_t+30min,0.95,ACI,0.9110671936758892,27.923149983048493,52.89262004140774,1012,754,,,,
12,True,y_t+30min,0.9,CQR,0.8784584980237155,18.851485405267653,38.43465554961738,1012,754,0.8313492063492064,0.9275793650793652,0.0,0.0
12,True,y_t+30min,0.9,ACQR,0.8656126482213439,23.34557316723479,37.41676316670509,1012,754,0.8303571428571429,0.8948412698412699,0.0,0.0
12,True,y_t+30min,0.95,CQR,0.9130434782608696,23.83282866795567,54.76758999242431,1012,754,,,0.0,5.0
12,True,y_t+30min,0.95,ACQR,0.9051383399209486,29.343518163187827,49.38188606499484,1012,754,,,0.0,5.0
13,True,y_t+5min,0.8,split-CP,0.8082595870206489,6.694572751322767,12.039704291593182,1017,764,,,,
13,True,y_t+5min,0.8,ACI,0.7964601769911505,5.482447750672432,8.265602004736236,1017,764,,,,
13,True,y_t+5min,0.85,split-CP,0.8613569321533924,9.005555555555588,13.632136108789668,1017,764,,,,
13,True,y_t+5min,0.85,ACI,0.8456243854473943,6.550502849348473,9.36743560497675,1017,764,,,,
13,True,y_t+5min,0.9,split-CP,0.9006882989183874,10.968543650793665,15.525884412202752,1017,764,0.8630952380952381,0.9404761904761904,,
13,True,y_t+5min,0.9,ACI,0.895771878072763,7.76678838461877,10.975438862568664,1017,764,0.8591269841269841,0.925595238095238,,
13,True,y_t+5min,0.95,split-CP,0.9557522123893806,15.358785714285656,18.58584496626138,1017,764,,,,
13,True,y_t+5min,0.95,ACI,0.9419862340216324,10.096012723692418,14.148040091059055,1017,764,,,,
13,True,y_t+5min,0.9,CQR,0.9065880039331368,6.843663394461822,10.755248204775096,1017,764,0.8759920634920635,0.9365079365079364,47.0,0.0
13,True,y_t+5min,0.9,ACQR,0.8947885939036382,7.099088392536459,10.009602671499572,1017,764,0.875,0.9136904761904762,47.0,0.0
13,True,y_t+5min,0.95,CQR,0.9557522123893806,9.58265076182478,13.931532400031926,1017,764,,,4.0,0.0
13,True,y_t+5min,0.95,ACQR,0.9449360865290068,8.881831391287324,12.41525085909178,1017,764,,,4.0,0.0
13,True,y_t+15min,0.8,split-CP,0.8009852216748768,14.40735185185188,27.457678333890183,1015,760,,,,
13,True,y_t+15min,0.8,ACI,0.7881773399014779,12.842411836047544,20.971006357973355,1015,760,,,,
13,True,y_t+15min,0.85,split-CP,0.8541871921182266,19.181281746031686,30.98705931292753,1015,760,,,,
13,True,y_t+15min,0.85,ACI,0.8344827586206897,15.114340119705137,23.701717040054145,1015,760,,,,
13,True,y_t+15min,0.9,split-CP,0.9044334975369458,23.47727777777777,36.013641294483655,1015,760,0.8690476190476191,0.941468253968254,,
13,True,y_t+15min,0.9,ACI,0.8807881773399014,18.77165355051808,28.33126697422264,1015,760,0.8363095238095238,0.9166666666666666,,
13,True,y_t+15min,0.95,split-CP,0.9536945812807882,32.87126190476193,45.314231890805765,1015,760,,,,
13,True,y_t+15min,0.95,ACI,0.930049261083744,24.135372147465738,38.03090226686285,1015,760,,,,
13,True,y_t+15min,0.9,CQR,0.90935960591133,17.333565809757573,28.781182979029523,1015,760,0.8759920634920635,0.941468253968254,22.0,0.0
13,True,y_t+15min,0.9,ACQR,0.8788177339901477,19.48192251766788,28.670653448205957,1015,760,0.8511904761904762,0.8998015873015873,22.0,0.0
13,True,y_t+15min,0.95,CQR,0.9428571428571428,22.85499284726783,39.42146362637894,1015,760,,,1.0,0.0
13,True,y_t+15min,0.95,ACQR,0.929064039408867,26.2327103254038,37.10621674190367,1015,760,,,1.0,0.0
13,True,y_t+30min,0.8,split-CP,0.7954545454545454,23.249658068783106,43.981214049973154,1012,754,,,,
13,True,y_t+30min,0.8,ACI,0.7766798418972332,22.466620985538245,34.66278787741059,1012,754,,,,
13,True,y_t+30min,0.85,split-CP,0.8468379446640316,30.5559603174604,49.73133333048154,1012,754,,,,
13,True,y_t+30min,0.85,ACI,0.8260869565217391,24.55610499430521,40.50249093288512,1012,754,,,,
13,True,y_t+30min,0.9,split-CP,0.8982213438735178,38.2051587301587,57.12498459948867,1012,754,0.8511904761904762,0.935515873015873,,
13,True,y_t+30min,0.9,ACI,0.8715415019762845,30.5062312291258,47.09891224452843,1012,754,0.8244047619047619,0.9077876984126976,,
13,True,y_t+30min,0.95,split-CP,0.958498023715415,52.85230720899472,70.49219963741973,1012,754,,,,
13,True,y_t+30min,0.95,ACI,0.9219367588932806,38.7328862957228,65.96722418507993,1012,754,,,,
13,True,y_t+30min,0.9,CQR,0.8883399209486166,29.445373201281317,50.95947491962682,1012,754,0.8392857142857143,0.9275793650793652,3.0,0.0
13,True,y_t+30min,0.9,ACQR,0.8656126482213439,34.25411359792683,52.35836626052865,1012,754,0.8303571428571429,0.8958333333333334,3.0,0.0
13,True,y_t+30min,0.95,CQR,0.9555335968379448,46.95365425930648,65.60732772831041,1012,754,,,0.0,0.0
